stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
8.6,225,55,29,2,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.5192308,yes,yes,yes,yes,yes,1.0384616
14.3,182,34,25,5,slack_work,no,no,female,yes,no,no,yes,no,1,0.522388,no,yes,yes,yes,yes,1.044776
4.7,147,57,53,17,other,no,no,female,yes,no,no,no,no,8,0.5,yes,yes,no,no,no,0.0
2.5,150,12,27,2,other,no,no,male,yes,no,no,no,no,6,0.6255507,no,no,no,no,no,0.0
5.6,200,59,43,1,other,no,no,male,yes,yes,no,yes,no,8,0.4461538,yes,no,yes,yes,yes,0.8923076
6.6,291,22,28,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.599278,yes,no,no,no,no,0.0
7.7,250,53,40,4,slack_work,yes,no,female,yes,yes,yes,no,no,5,0.5646259,no,yes,no,no,no,0.0
9.2,166,87,22,2,position_abolished,no,no,male,yes,no,yes,no,no,2,0.5,yes,no,no,no,no,0.0
10.2,105,43,23,1,slack_work,no,no,male,yes,yes,no,no,no,1,0.2096774,no,yes,no,no,no,0.0
7.1,206,33,52,8,slack_work,no,no,male,yes,no,no,no,no,10,0.3438818,yes,yes,no,no,no,0.0
7.1,263,34,26,3,other,no,no,male,yes,no,yes,no,no,8,0.2919334,yes,no,no,no,no,0.0
6.5,166,87,61,1,position_abolished,no,no,male,yes,no,yes,no,no,3,0.2372414,yes,yes,no,no,no,0.0
5.6,194,95,53,20,slack_work,no,no,male,yes,yes,yes,no,no,4,0.4311111,yes,no,no,no,no,0.0
7.4,197,73,25,2,slack_work,no,no,female,yes,yes,yes,no,no,6,0.5211267,no,yes,no,no,no,0.0
8.0,120,62,33,1,slack_work,no,no,female,yes,no,yes,yes,no,5,0.3757962,no,yes,yes,yes,yes,0.7515924
9.0,161,33,50,5,other,no,no,female,yes,no,yes,no,no,4,0.48125,no,yes,no,no,no,0.0
3.6,204,56,57,23,other,yes,no,female,yes,no,yes,no,no,7,0.4087912,no,yes,no,no,no,0.0
5.2,165,83,28,4,slack_work,no,no,male,yes,no,yes,no,no,1,0.4125561,yes,no,no,no,no,0.0
10.0,150,94,36,2,other,no,yes,male,yes,no,yes,yes,yes,1,0.3744394,yes,no,yes,yes,yes,0.7488788
8.2,197,34,28,2,slack_work,no,no,female,yes,yes,no,no,no,6,0.5239617,yes,yes,no,no,no,0.0
5.7,165,86,57,3,position_abolished,no,no,male,yes,yes,yes,no,no,10,0.4037267,no,yes,no,no,no,0.0
10.8,105,64,36,1,other,yes,no,male,yes,yes,no,no,no,3,0.2922252,no,yes,no,no,no,0.0
4.9,202,87,61,10,other,no,no,male,yes,yes,no,no,no,7,0.5,no,no,no,no,no,0.0
7.1,206,33,36,5,position_abolished,yes,yes,male,yes,yes,yes,yes,yes,10,0.4873646,yes,yes,yes,yes,yes,0.9747292
5.3,166,93,61,13,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,7,0.3964758,no,yes,yes,yes,yes,0.7929516
8.9,147,31,29,8,slack_work,yes,no,male,yes,yes,yes,yes,yes,4,0.49,yes,yes,yes,yes,yes,0.98
8.0,224,23,36,1,slack_work,yes,no,male,yes,yes,yes,yes,yes,4,0.52,yes,yes,yes,yes,yes,1.04
6.6,291,22,57,12,slack_work,no,yes,male,yes,yes,yes,no,no,10,0.5287356,yes,yes,no,no,no,0.0
6.6,291,22,21,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.5822785,no,no,no,no,no,0.0
8.7,179,82,28,3,slack_work,no,no,male,yes,no,yes,yes,yes,5,0.4971751,yes,yes,yes,yes,yes,0.9943502
6.2,217,74,24,2,position_abolished,no,no,female,yes,yes,yes,yes,yes,9,0.5203252,no,no,yes,yes,yes,1.0406504
10.9,191,72,28,6,other,no,no,male,yes,yes,no,no,no,7,0.3493976,yes,yes,no,no,no,0.0
8.6,115,62,50,12,slack_work,no,no,male,yes,no,yes,no,no,3,0.2474013,yes,yes,no,no,no,0.0
6.9,193,81,36,1,slack_work,no,no,male,yes,no,yes,yes,no,10,0.4888889,yes,yes,yes,yes,yes,0.9777778
5.6,197,73,38,5,slack_work,no,no,male,yes,no,no,no,no,9,0.5182186,yes,yes,no,no,no,0.0
7.9,181,72,31,5,slack_work,yes,no,male,yes,yes,yes,yes,yes,8,0.2661017,yes,no,yes,yes,yes,0.5322034
4.3,254,41,22,2,slack_work,no,no,male,yes,yes,no,no,no,8,0.5020243,no,yes,no,no,no,0.0
7.7,204,71,56,1,other,no,no,male,yes,no,yes,no,no,7,0.5,yes,yes,no,no,no,0.0
5.4,125,21,34,2,slack_work,no,yes,male,yes,yes,no,no,no,2,0.3125,no,yes,no,no,no,0.0
8.0,168,74,24,2,other,no,no,female,yes,yes,yes,no,no,2,0.51875,no,yes,no,no,no,0.0
5.1,180,21,42,5,slack_work,no,no,male,yes,yes,yes,no,no,8,0.5,yes,yes,no,no,no,0.0
10.8,175,92,25,3,other,no,no,male,yes,yes,yes,no,no,2,0.6481481,yes,yes,no,no,no,0.0
3.7,205,52,23,4,slack_work,no,no,female,yes,yes,yes,no,no,8,0.5408163,no,yes,no,no,no,0.0
5.9,215,52,52,2,other,no,no,male,yes,yes,no,no,no,10,0.2796053,yes,no,no,no,no,0.0
5.6,200,59,22,4,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.5,yes,no,yes,yes,yes,1.0
8.6,125,59,27,3,other,no,no,male,yes,yes,no,no,no,2,0.3333333,yes,no,no,no,no,0.0
5.0,279,22,27,1,slack_work,no,no,male,yes,yes,no,no,no,9,0.5077263,yes,yes,no,no,no,0.0
10.3,115,64,37,13,slack_work,no,yes,male,yes,no,yes,yes,no,4,0.23,yes,no,yes,yes,yes,0.46
5.2,245,21,50,10,slack_work,no,no,female,yes,yes,no,no,no,9,0.5,yes,yes,no,no,no,0.0
5.3,175,59,29,2,other,no,no,male,yes,yes,no,no,no,6,0.5,no,yes,no,no,no,0.0
5.4,175,58,20,1,slack_work,no,no,male,yes,no,no,yes,yes,9,0.5189189,no,yes,yes,yes,yes,1.0378378
8.9,189,74,21,1,slack_work,no,no,male,yes,no,no,no,no,5,0.5204082,no,yes,no,no,no,0.0
13.0,225,55,39,1,slack_work,no,no,male,yes,no,no,no,no,4,0.52,no,yes,no,no,no,0.0
7.5,177,41,25,1,slack_work,no,no,male,yes,no,no,no,no,1,0.5022421,yes,no,no,no,no,0.0
4.6,176,73,21,1,slack_work,no,no,male,yes,yes,yes,no,no,1,0.519403,yes,no,no,no,no,0.0
6.7,166,93,39,13,other,no,no,male,yes,yes,yes,yes,no,5,0.2654723,yes,no,yes,yes,yes,0.5309446
9.4,136,93,27,4,other,no,no,male,yes,yes,yes,yes,yes,1,0.4198718,yes,yes,yes,yes,yes,0.8397436
7.4,168,33,56,36,other,no,no,male,yes,yes,no,no,no,6,0.295539,yes,no,no,no,no,0.0
7.1,263,34,26,1,other,no,no,male,yes,no,no,no,no,8,0.5244957,no,yes,no,no,no,0.0
9.8,159,82,24,4,seasonal_job_ended,no,yes,male,yes,no,yes,yes,yes,2,0.5,yes,yes,yes,yes,yes,1.0
7.5,210,93,27,8,other,no,no,female,yes,yes,yes,yes,yes,10,0.3001808,no,yes,yes,yes,yes,0.6003616
10.3,190,23,30,2,position_abolished,no,yes,female,yes,yes,yes,no,no,1,0.4753363,no,yes,no,no,no,0.0
8.0,120,62,31,1,slack_work,yes,yes,male,yes,yes,no,no,no,4,0.4222222,no,no,no,no,no,0.0
9.1,214,23,23,2,slack_work,no,no,male,yes,yes,no,no,no,3,0.5209003,yes,no,no,no,no,0.0
5.4,125,21,23,1,other,no,no,female,yes,yes,yes,no,no,2,0.5,no,yes,no,no,no,0.0
4.1,236,56,28,2,slack_work,yes,no,female,yes,no,no,no,no,9,0.5,no,yes,no,no,no,0.0
7.5,210,93,29,9,other,no,yes,male,yes,yes,yes,no,no,10,0.1983274,yes,yes,no,no,no,0.0
4.3,200,35,33,2,slack_work,no,yes,male,yes,yes,no,no,no,7,0.364,yes,no,no,no,no,0.0
9.1,214,23,60,33,other,no,yes,male,yes,yes,yes,no,no,3,0.4285714,yes,yes,no,no,no,0.0
8.5,212,94,38,2,other,no,yes,male,yes,yes,no,no,no,10,0.4945848,yes,no,no,no,no,0.0
6.6,291,22,35,2,slack_work,yes,yes,male,yes,yes,no,no,no,10,0.599278,no,no,no,no,no,0.0
9.7,166,93,60,1,slack_work,no,no,male,yes,yes,yes,no,no,2,0.3086207,yes,yes,no,no,no,0.0
10.0,129,45,45,5,position_abolished,no,no,male,yes,no,yes,yes,no,2,0.2145062,yes,yes,yes,yes,yes,0.4290124
8.1,185,91,26,1,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.4021739,yes,yes,yes,yes,yes,0.8043478
7.5,210,93,39,4,other,no,no,female,yes,yes,no,no,no,10,0.3943662,no,yes,no,no,no,0.0
10.3,190,23,46,8,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.5205128,yes,yes,yes,yes,yes,1.0410256
8.5,211,92,36,12,position_abolished,no,yes,male,yes,no,yes,yes,no,5,0.3657244,yes,yes,yes,yes,yes,0.7314488
8.8,204,92,35,1,position_abolished,no,yes,male,yes,yes,yes,yes,yes,4,0.4533333,yes,yes,yes,yes,yes,0.9066666
5.8,245,56,32,2,slack_work,no,yes,male,yes,no,no,no,no,10,0.5021097,yes,no,no,no,no,0.0
5.0,138,54,41,2,position_abolished,no,no,male,yes,no,yes,yes,no,3,0.4243324,yes,yes,yes,yes,yes,0.8486648
5.8,245,56,39,1,slack_work,yes,no,female,yes,no,no,no,no,10,0.5,yes,yes,no,no,no,0.0
7.2,260,21,28,8,other,no,no,male,yes,no,yes,yes,yes,10,0.4638009,yes,yes,yes,yes,yes,0.9276018
7.9,181,72,27,2,slack_work,yes,no,male,yes,yes,no,no,no,8,0.5185185,no,no,no,no,no,0.0
7.3,196,35,39,6,position_abolished,yes,no,male,yes,yes,no,no,no,3,0.5014006,yes,yes,no,no,no,0.0
11.6,84,32,39,6,position_abolished,no,no,male,yes,no,no,no,no,1,0.280597,yes,yes,no,no,no,0.0
5.3,175,56,32,3,slack_work,no,no,female,yes,yes,no,no,no,5,0.4971098,yes,yes,no,no,no,0.0
4.9,180,21,40,17,other,no,no,female,yes,yes,no,no,no,6,0.5,no,yes,no,no,no,0.0
5.8,245,56,54,3,seasonal_job_ended,yes,no,female,yes,no,no,yes,no,10,0.5,yes,yes,yes,yes,yes,1.0
6.8,125,57,26,1,slack_work,yes,yes,male,yes,no,no,no,no,4,0.5,no,yes,no,no,no,0.0
6.8,176,33,23,4,slack_work,no,no,male,yes,no,no,no,no,7,0.4908425,yes,yes,no,no,no,0.0
4.3,183,44,27,2,other,no,yes,female,yes,yes,no,no,no,8,0.3986486,no,no,no,no,no,0.0
5.8,245,56,44,2,slack_work,no,no,male,yes,no,yes,yes,no,10,0.5,yes,yes,yes,yes,yes,1.0
5.7,175,59,28,4,slack_work,no,no,male,yes,yes,no,no,no,5,0.5,yes,no,no,no,no,0.0
5.8,245,56,35,2,slack_work,yes,no,male,yes,no,no,no,no,10,0.4981949,no,yes,no,no,no,0.0
6.2,217,74,36,4,other,no,no,male,yes,yes,yes,yes,no,9,0.52,yes,yes,yes,yes,yes,1.04
12.1,163,91,35,1,other,yes,yes,male,yes,yes,yes,yes,no,1,0.5194175,yes,no,yes,yes,yes,1.038835
9.4,136,93,20,1,seasonal_job_ended,no,no,female,yes,no,yes,no,no,1,0.4191617,no,no,no,no,no,0.0
5.8,245,56,55,12,other,no,no,male,yes,no,yes,no,no,10,0.5,yes,yes,no,no,no,0.0
4.0,255,14,50,2,position_abolished,no,no,female,yes,yes,no,yes,no,8,0.5,yes,yes,yes,yes,yes,1.0
5.7,140,43,26,2,other,no,no,male,yes,yes,no,no,no,7,0.4980392,no,yes,no,no,no,0.0
4.0,255,14,42,4,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.4241843,yes,yes,yes,yes,yes,0.8483686
11.7,148,33,25,1,other,no,yes,male,yes,yes,no,no,no,1,0.5,yes,no,no,no,no,0.0
7.1,197,73,24,1,slack_work,no,yes,male,yes,no,yes,yes,yes,4,0.5212121,yes,no,yes,yes,yes,1.0424242
5.8,245,56,51,17,other,no,no,female,yes,yes,yes,no,no,10,0.502439,no,yes,no,no,no,0.0
10.5,251,55,35,11,other,no,no,male,yes,no,yes,yes,no,10,0.5189874,yes,yes,yes,yes,yes,1.0379748
7.3,220,71,28,1,slack_work,no,yes,male,yes,no,yes,no,no,10,0.4980237,no,yes,no,no,no,0.0
4.1,236,56,36,1,position_abolished,no,yes,male,yes,yes,yes,yes,no,9,0.435955,yes,yes,yes,yes,yes,0.87191
4.6,176,73,38,4,slack_work,no,yes,male,yes,yes,yes,yes,no,1,0.4188034,yes,yes,yes,yes,yes,0.8376068
5.0,279,22,41,1,slack_work,no,yes,male,yes,yes,no,no,no,9,0.6,no,yes,no,no,no,0.0
7.5,177,41,30,4,other,no,no,male,yes,yes,no,yes,no,1,0.3924303,yes,no,yes,yes,yes,0.7848606
9.0,161,33,26,1,slack_work,no,no,female,yes,yes,no,no,no,4,0.4816054,no,yes,no,no,no,0.0
12.0,205,72,47,5,other,yes,no,male,yes,no,no,no,no,6,0.5238096,yes,yes,no,no,no,0.0
7.2,260,21,36,3,other,no,yes,female,yes,no,no,no,no,10,0.502439,no,yes,no,no,no,0.0
6.3,149,47,22,2,slack_work,no,no,male,yes,no,no,yes,no,1,0.551282,no,yes,yes,yes,yes,1.102564
4.9,126,46,44,1,position_abolished,no,no,male,yes,no,no,no,no,6,0.5412844,yes,no,no,no,no,0.0
10.3,190,23,35,2,seasonal_job_ended,no,yes,male,yes,yes,yes,yes,yes,1,0.2714469,yes,yes,yes,yes,yes,0.5428938
11.9,118,57,33,2,slack_work,yes,no,female,yes,yes,yes,yes,yes,1,0.4975124,no,yes,yes,yes,yes,0.9950248
5.8,214,84,38,2,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.3457249,yes,no,yes,yes,yes,0.6914498
14.3,182,34,32,11,slack_work,no,yes,male,yes,yes,yes,yes,no,1,0.3637993,yes,yes,yes,yes,yes,0.7275986
7.4,168,33,50,17,position_abolished,no,no,male,yes,no,yes,no,no,6,0.4797297,yes,yes,no,no,no,0.0
7.6,140,52,23,3,position_abolished,yes,no,male,yes,no,no,no,no,1,0.5436242,no,yes,no,no,no,0.0
11.5,205,72,36,1,position_abolished,no,no,male,yes,yes,yes,no,no,4,0.52,yes,no,no,no,no,0.0
7.7,171,81,21,2,slack_work,no,no,male,yes,no,yes,yes,yes,4,0.4275,yes,yes,yes,yes,yes,0.855
3.6,204,56,24,1,position_abolished,no,no,male,yes,yes,yes,no,no,7,0.5,yes,no,no,no,no,0.0
7.6,197,91,30,6,slack_work,no,no,male,yes,yes,no,no,no,6,0.4934037,yes,yes,no,no,no,0.0
5.8,245,56,58,3,slack_work,yes,no,male,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
8.2,197,34,35,15,slack_work,no,no,male,yes,yes,yes,yes,yes,6,0.3508443,yes,yes,yes,yes,yes,0.7016886
4.8,255,41,42,2,slack_work,no,yes,male,yes,yes,yes,yes,no,9,0.5,yes,yes,yes,yes,yes,1.0
9.2,154,85,28,3,slack_work,no,no,male,yes,no,yes,yes,yes,5,0.295499,yes,no,yes,yes,yes,0.590998
5.8,245,56,24,1,position_abolished,no,no,male,yes,yes,no,yes,no,10,0.5,no,yes,yes,yes,yes,1.0
6.3,200,83,56,7,position_abolished,no,no,male,yes,no,yes,no,no,8,0.3339731,yes,yes,no,no,no,0.0
5.8,245,56,28,3,position_abolished,no,no,male,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
9.7,166,93,55,8,slack_work,yes,no,male,yes,yes,no,no,no,2,0.3950617,yes,yes,no,no,no,0.0
6.6,291,22,58,2,slack_work,yes,no,male,yes,yes,yes,yes,yes,10,0.6031746,no,yes,yes,yes,yes,1.2063492
11.2,178,91,32,4,other,no,yes,male,yes,no,no,no,no,2,0.1779425,yes,yes,no,no,no,0.0
9.4,136,93,47,2,slack_work,no,no,male,yes,yes,yes,no,no,1,0.4184783,yes,yes,no,no,no,0.0
5.1,180,21,32,5,other,yes,no,male,yes,yes,yes,yes,yes,8,0.359447,yes,no,yes,yes,yes,0.718894
4.0,228,22,60,7,position_abolished,no,no,female,yes,yes,yes,no,no,6,0.6,no,yes,no,no,no,0.0
5.5,165,58,31,2,slack_work,yes,no,male,yes,yes,no,no,no,8,0.5207373,no,yes,no,no,no,0.0
6.9,188,94,36,1,slack_work,no,no,male,yes,no,yes,yes,no,9,0.4711246,yes,yes,yes,yes,yes,0.9422492
6.3,191,41,30,3,position_abolished,no,no,male,yes,no,no,yes,no,3,0.5027624,no,no,yes,yes,yes,1.0055248
6.5,180,21,36,1,slack_work,no,no,male,yes,yes,yes,no,no,4,0.5043478,no,yes,no,no,no,0.0
5.8,186,61,29,3,other,no,yes,male,yes,no,yes,no,no,9,0.3097166,yes,yes,no,no,no,0.0
9.4,136,93,30,2,slack_work,yes,yes,male,yes,yes,no,yes,yes,1,0.3584906,yes,yes,yes,yes,yes,0.7169812
6.0,157,31,48,24,position_abolished,no,no,female,yes,yes,yes,no,no,7,0.4496855,no,no,no,no,no,0.0
4.1,236,56,54,2,position_abolished,no,no,male,yes,yes,yes,yes,no,9,0.3144246,yes,no,yes,yes,yes,0.6288492
9.8,149,88,43,11,position_abolished,no,yes,male,yes,no,yes,yes,no,2,0.2981482,yes,no,yes,yes,yes,0.5962964
5.9,182,74,31,3,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.3159664,yes,no,yes,yes,yes,0.6319328
5.3,175,56,21,2,other,no,no,female,yes,yes,no,no,no,5,0.5,no,no,no,no,no,0.0
5.6,190,93,25,1,slack_work,no,no,male,yes,yes,no,no,no,9,0.3927126,yes,yes,no,no,no,0.0
3.9,176,54,35,5,slack_work,no,no,male,yes,no,yes,yes,no,8,0.4409222,yes,yes,yes,yes,yes,0.8818444
6.2,217,74,28,1,other,no,no,female,yes,no,no,yes,no,9,0.5212121,yes,no,yes,yes,yes,1.0424242
7.5,275,34,46,2,seasonal_job_ended,no,no,male,yes,no,yes,yes,no,9,0.3228571,yes,yes,yes,yes,yes,0.6457142
9.0,282,14,45,9,slack_work,no,yes,male,yes,no,no,no,no,10,0.4704641,yes,yes,no,no,no,0.0
5.6,162,12,51,4,other,no,no,male,yes,yes,no,no,no,9,0.3636364,no,yes,no,no,no,0.0
7.5,275,34,28,3,other,no,yes,male,yes,yes,yes,yes,yes,9,0.5243056,yes,yes,yes,yes,yes,1.0486112
5.6,194,84,44,12,slack_work,no,no,male,yes,yes,yes,no,no,3,0.5101523,yes,yes,no,no,no,0.0
7.9,84,32,24,1,other,no,no,male,yes,yes,no,yes,yes,4,0.525,yes,no,yes,yes,yes,1.05
7.3,225,59,20,3,slack_work,no,no,male,yes,yes,no,no,no,10,0.5,no,no,no,no,no,0.0
14.6,90,64,32,3,position_abolished,yes,yes,male,yes,no,no,no,no,1,0.3731343,no,yes,no,no,no,0.0
11.8,205,23,53,15,slack_work,no,no,male,yes,yes,yes,no,no,2,0.3148148,yes,yes,no,no,no,0.0
6.0,272,14,38,1,slack_work,no,no,male,yes,yes,no,yes,yes,9,0.5,yes,yes,yes,yes,yes,1.0
5.8,166,93,56,1,slack_work,no,no,female,yes,yes,no,no,no,6,0.3947369,yes,yes,no,no,no,0.0
5.6,197,73,36,5,position_abolished,no,no,male,yes,yes,no,no,no,9,0.50625,yes,no,no,no,no,0.0
4.7,96,32,25,3,other,no,no,male,yes,no,no,no,no,8,0.2515152,yes,yes,no,no,no,0.0
8.1,161,33,39,15,slack_work,no,no,female,yes,yes,yes,yes,no,5,0.4281843,no,yes,yes,yes,yes,0.8563686
9.0,156,14,46,17,position_abolished,no,no,female,yes,yes,yes,no,no,1,0.5,no,yes,no,no,no,0.0
3.9,140,45,40,17,position_abolished,no,no,male,yes,yes,no,yes,no,7,0.1395604,yes,yes,yes,yes,yes,0.2791208
14.2,197,34,40,18,position_abolished,no,no,male,yes,yes,no,no,no,2,0.3944444,no,yes,no,no,no,0.0
5.4,190,47,30,1,other,no,no,male,yes,yes,no,no,no,5,0.5510204,yes,no,no,no,no,0.0
7.8,158,22,47,2,slack_work,no,no,female,yes,yes,yes,no,no,2,0.6333333,no,yes,no,no,no,0.0
5.1,260,41,32,1,slack_work,no,no,female,yes,yes,no,no,no,10,0.5,no,no,no,no,no,0.0
8.6,145,22,33,1,slack_work,no,no,female,yes,yes,yes,yes,yes,1,0.6646706,no,yes,yes,yes,yes,1.3293412
5.0,229,84,36,11,slack_work,no,no,male,yes,yes,yes,no,no,10,0.2082854,no,no,no,no,no,0.0
9.0,282,14,22,3,slack_work,no,yes,male,yes,yes,no,no,no,10,0.5,no,yes,no,no,no,0.0
4.6,176,73,50,3,slack_work,no,no,male,yes,no,yes,no,no,1,0.2929746,yes,yes,no,no,no,0.0
11.0,179,35,25,3,slack_work,no,no,male,yes,yes,no,no,no,1,0.4975124,no,yes,no,no,no,0.0
7.0,147,31,52,33,position_abolished,no,no,male,yes,no,yes,no,no,6,0.293249,yes,yes,no,no,no,0.0
6.3,157,83,29,2,position_abolished,no,no,male,yes,no,no,no,no,3,0.078744,yes,no,no,no,no,0.0
6.0,272,14,36,14,position_abolished,no,yes,female,yes,yes,yes,yes,yes,9,0.4979757,no,yes,yes,yes,yes,0.9959514
5.7,175,59,35,2,slack_work,no,no,male,yes,yes,yes,yes,no,5,0.3503055,no,yes,yes,yes,yes,0.700611
4.0,255,14,23,2,slack_work,no,no,male,yes,yes,no,no,no,8,0.5,no,yes,no,no,no,0.0
8.9,158,85,32,2,slack_work,no,no,male,yes,yes,no,no,no,6,0.5,no,no,no,no,no,0.0
8.0,120,62,21,1,slack_work,no,yes,male,yes,yes,yes,no,no,4,0.4181818,yes,yes,no,no,no,0.0
7.0,189,74,23,1,other,no,no,male,yes,yes,yes,no,no,4,0.52,yes,yes,no,no,no,0.0
7.2,196,35,25,1,slack_work,no,yes,male,yes,no,yes,no,no,4,0.5,yes,yes,no,no,no,0.0
11.4,168,33,45,1,position_abolished,no,yes,male,yes,yes,yes,yes,no,2,0.4189815,yes,yes,yes,yes,yes,0.837963
4.9,180,16,36,2,slack_work,no,no,female,yes,no,no,yes,yes,4,0.5020747,yes,yes,yes,yes,yes,1.0041494
8.6,84,32,57,7,other,no,no,male,yes,no,no,no,no,3,0.2101449,yes,no,no,no,no,0.0
6.2,175,57,50,6,slack_work,no,yes,male,yes,yes,yes,yes,yes,10,0.3122172,yes,yes,yes,yes,yes,0.6244344
8.9,147,31,40,2,other,no,no,female,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
6.7,166,56,35,5,other,yes,no,female,yes,no,yes,yes,no,3,0.5,no,yes,yes,yes,yes,1.0
6.4,196,31,29,2,position_abolished,no,no,male,yes,yes,yes,yes,no,10,0.4905063,yes,yes,yes,yes,yes,0.9810126
9.1,214,23,45,11,position_abolished,no,no,male,yes,yes,yes,yes,no,3,0.3712375,yes,yes,yes,yes,yes,0.742475
7.2,170,21,24,2,other,no,no,female,yes,yes,yes,no,no,3,0.5,no,no,no,no,no,0.0
10.2,105,43,44,13,other,no,no,male,yes,yes,yes,no,no,1,0.2623318,yes,no,no,no,no,0.0
3.5,228,56,43,5,position_abolished,no,no,male,yes,no,yes,yes,no,8,0.3261944,yes,yes,yes,yes,yes,0.6523888
5.2,177,88,25,2,other,yes,no,male,yes,yes,no,yes,yes,7,0.2527473,yes,no,yes,yes,yes,0.5054946
6.0,272,14,33,13,position_abolished,no,no,male,yes,yes,yes,yes,yes,9,0.4988764,yes,no,yes,yes,yes,0.9977528
14.2,197,34,45,18,other,no,no,male,yes,no,yes,yes,yes,2,0.5259259,yes,no,yes,yes,yes,1.0518518
7.2,260,21,30,11,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,10,0.2594937,yes,yes,yes,yes,yes,0.5189874
5.9,185,44,45,1,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
10.3,190,23,46,18,other,yes,no,female,yes,yes,no,no,no,1,0.5194346,yes,yes,no,no,no,0.0
6.4,96,32,28,1,slack_work,no,no,female,yes,yes,no,no,no,6,0.3433962,no,no,no,no,no,0.0
8.0,224,23,37,2,slack_work,no,no,female,yes,yes,yes,yes,no,4,0.522388,no,no,yes,yes,yes,1.044776
9.7,166,93,57,12,slack_work,no,yes,male,yes,yes,yes,no,no,2,0.3933823,yes,yes,no,no,no,0.0
4.9,221,87,37,4,slack_work,no,yes,male,yes,no,yes,yes,yes,10,0.5021097,yes,no,yes,yes,yes,1.0042194
8.8,143,15,24,4,slack_work,no,no,male,yes,yes,yes,no,no,1,0.4453782,yes,yes,no,no,no,0.0
8.6,145,64,34,1,slack_work,no,no,male,yes,no,no,no,no,10,0.5,yes,yes,no,no,no,0.0
4.9,202,87,30,1,slack_work,no,no,male,yes,no,yes,yes,yes,7,0.5022026,yes,yes,yes,yes,yes,1.0044052
9.4,136,93,46,3,position_abolished,yes,no,male,yes,yes,no,no,no,1,0.4179105,yes,yes,no,no,no,0.0
7.0,189,74,26,1,slack_work,yes,no,female,yes,yes,no,no,no,4,0.5176471,yes,no,no,no,no,0.0
7.5,210,93,48,2,slack_work,yes,no,male,yes,yes,no,no,no,10,0.3915663,yes,yes,no,no,no,0.0
4.2,140,45,27,7,other,yes,no,male,yes,no,yes,yes,yes,8,0.4976959,no,no,yes,yes,yes,0.9953918
6.3,135,86,37,1,slack_work,no,no,female,yes,yes,no,yes,no,7,0.5169492,yes,yes,yes,yes,yes,1.0338984
8.6,145,22,41,3,other,yes,no,male,yes,yes,no,no,no,1,0.4240838,yes,yes,no,no,no,0.0
10.3,190,23,37,5,slack_work,no,no,male,yes,yes,no,yes,yes,1,0.5205128,yes,yes,yes,yes,yes,1.0410256
5.1,166,93,53,3,slack_work,no,yes,male,yes,yes,yes,no,no,8,0.1565217,yes,no,no,no,no,0.0
5.3,146,11,37,3,slack_work,no,yes,male,yes,yes,yes,yes,yes,5,0.3638677,yes,no,yes,yes,yes,0.7277354
7.2,260,21,37,6,position_abolished,no,no,male,yes,yes,yes,yes,yes,10,0.5013334,yes,no,yes,yes,yes,1.0026668
6.0,272,14,32,3,position_abolished,no,no,male,yes,yes,no,no,no,9,0.5,no,yes,no,no,no,0.0
7.8,158,22,30,9,position_abolished,no,no,male,yes,no,yes,yes,yes,2,0.452381,yes,yes,yes,yes,yes,0.904762
6.0,198,41,32,5,slack_work,yes,yes,female,yes,yes,no,no,no,4,0.4040816,yes,yes,no,no,no,0.0
6.2,217,74,32,1,position_abolished,no,yes,male,yes,yes,yes,no,no,9,0.5181818,yes,yes,no,no,no,0.0
7.7,213,84,26,1,slack_work,no,no,male,yes,yes,yes,no,no,6,0.3556338,yes,yes,no,no,no,0.0
9.7,166,93,27,1,slack_work,no,yes,female,yes,yes,yes,no,no,2,0.3950617,no,no,no,no,no,0.0
5.8,198,54,28,3,position_abolished,no,no,male,yes,no,yes,no,no,10,0.5189874,yes,yes,no,no,no,0.0
7.6,229,34,52,21,other,no,no,male,yes,yes,no,no,no,7,0.3809524,no,yes,no,no,no,0.0
5.4,190,47,29,6,slack_work,no,no,male,yes,no,yes,no,no,5,0.5551021,yes,yes,no,no,no,0.0
7.8,132,12,57,10,other,no,no,female,yes,no,yes,yes,no,1,0.3769231,no,yes,yes,yes,yes,0.7538462
