stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
4.6,205,52,30,4,other,yes,no,male,yes,no,no,no,no,9,0.5425101,no,no,no,no,no,0.0
5.0,279,22,44,2,slack_work,no,yes,male,yes,yes,yes,yes,no,9,0.5582525,yes,no,yes,yes,yes,1.116505
6.8,150,59,46,11,position_abolished,no,no,male,yes,yes,no,no,no,4,0.2798508,yes,no,no,no,no,0.0
9.1,145,81,35,7,position_abolished,no,no,male,yes,no,yes,yes,yes,1,0.3632287,yes,yes,yes,yes,yes,0.7264574
5.7,106,46,21,2,other,no,no,male,yes,no,yes,no,no,2,0.5428572,yes,yes,no,no,no,0.0
5.7,184,31,32,15,slack_work,no,no,male,yes,no,yes,yes,yes,9,0.3665048,yes,yes,yes,yes,yes,0.7330096
9.4,147,31,52,17,other,no,no,female,yes,yes,yes,no,no,3,0.3671498,no,yes,no,no,no,0.0
3.4,140,45,43,1,position_abolished,no,no,male,yes,no,yes,yes,no,10,0.2810127,yes,no,yes,yes,yes,0.5620254
4.4,200,35,27,6,seasonal_job_ended,no,no,male,yes,yes,no,no,no,8,0.478022,no,yes,no,no,no,0.0
6.3,135,13,37,1,slack_work,no,no,male,yes,no,yes,yes,no,1,0.3871795,yes,yes,yes,yes,yes,0.774359
7.8,166,93,37,2,other,no,no,male,yes,yes,no,no,no,3,0.3924731,yes,no,no,no,no,0.0
4.5,266,23,27,2,slack_work,yes,no,male,yes,yes,no,no,no,8,0.518732,no,yes,no,no,no,0.0
9.0,161,33,36,1,slack_work,yes,no,male,yes,yes,yes,yes,no,4,0.4822335,yes,no,yes,yes,yes,0.964467
8.4,130,64,56,9,slack_work,no,no,male,yes,no,yes,yes,no,7,0.3241758,no,no,yes,yes,yes,0.6483516
6.4,196,31,42,4,slack_work,no,yes,male,yes,yes,yes,yes,no,10,0.2886406,yes,yes,yes,yes,yes,0.5772812
7.4,197,73,24,4,slack_work,no,no,male,yes,yes,yes,yes,yes,6,0.5180723,yes,no,yes,yes,yes,1.0361446
8.0,168,74,22,2,slack_work,no,no,male,yes,yes,no,no,no,2,0.5206186,yes,yes,no,no,no,0.0
9.7,166,93,52,9,slack_work,yes,yes,male,yes,yes,yes,no,no,2,0.344894,yes,yes,no,no,no,0.0
6.0,157,31,29,1,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.5,yes,yes,yes,yes,yes,1.0
7.8,166,93,40,18,slack_work,no,no,male,yes,yes,yes,yes,yes,3,0.2555721,yes,yes,yes,yes,yes,0.5111442
8.4,180,83,21,1,other,no,no,male,yes,no,yes,yes,yes,2,0.4490741,yes,yes,yes,yes,yes,0.8981482
5.5,145,58,27,3,slack_work,no,no,male,yes,yes,no,no,no,6,0.4126506,no,yes,no,no,no,0.0
5.3,165,51,33,3,slack_work,no,yes,male,yes,yes,yes,yes,no,4,0.2357143,yes,no,yes,yes,yes,0.4714286
8.9,147,31,23,3,other,no,yes,male,yes,yes,no,no,no,4,0.5,no,yes,no,no,no,0.0
7.2,166,93,28,2,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.2766667,yes,yes,yes,yes,yes,0.5533334
10.3,115,64,41,9,other,no,no,male,yes,no,yes,yes,no,4,0.2421053,yes,yes,yes,yes,yes,0.4842106
7.0,185,73,31,2,other,no,no,female,yes,yes,no,yes,no,3,0.5227273,yes,yes,yes,yes,yes,1.0454546
5.4,200,83,42,5,slack_work,no,no,male,yes,no,yes,no,no,9,0.385514,yes,yes,no,no,no,0.0
4.7,165,57,54,31,position_abolished,no,no,male,yes,no,yes,no,no,9,0.2666667,yes,yes,no,no,no,0.0
7.3,196,35,26,5,other,no,no,male,yes,no,no,no,no,3,0.5,no,no,no,no,no,0.0
9.8,149,88,47,1,slack_work,no,no,male,yes,no,yes,yes,no,2,0.5202312,yes,yes,yes,yes,yes,1.0404624
6.0,187,33,53,1,position_abolished,no,no,male,yes,no,yes,no,no,8,0.4884793,yes,yes,no,no,no,0.0
6.6,291,22,48,6,slack_work,no,no,male,yes,yes,yes,no,no,10,0.6012658,yes,yes,no,no,no,0.0
5.1,260,41,33,1,other,no,no,male,yes,yes,yes,yes,no,10,0.4981949,yes,no,yes,yes,yes,0.9963898
6.3,157,83,30,7,other,no,no,female,yes,no,yes,no,no,3,0.5217391,no,yes,no,no,no,0.0
8.9,147,31,39,19,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.3602941,yes,yes,yes,yes,yes,0.7205882
12.2,158,31,48,11,position_abolished,no,no,male,yes,no,yes,yes,no,2,0.3288462,yes,no,yes,yes,yes,0.6576924
6.3,198,83,29,1,seasonal_job_ended,no,no,male,yes,no,no,no,no,7,0.2825746,yes,yes,no,no,no,0.0
14.4,194,55,29,8,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.4843049,yes,yes,yes,yes,yes,0.9686098
8.8,197,34,56,2,slack_work,no,no,male,yes,yes,yes,no,no,5,0.4467593,yes,yes,no,no,no,0.0
6.1,125,43,61,30,other,no,no,male,yes,yes,yes,no,no,5,0.1790393,yes,no,no,no,no,0.0
4.5,132,57,26,1,other,no,no,male,yes,yes,yes,yes,yes,7,0.5022026,yes,no,yes,yes,yes,1.0044052
5.7,175,59,37,7,other,yes,no,female,yes,no,no,no,no,5,0.5,yes,yes,no,no,no,0.0
6.4,197,87,43,4,other,no,yes,male,yes,no,yes,no,no,6,0.3589251,yes,yes,no,no,no,0.0
8.6,142,85,35,4,slack_work,no,yes,male,yes,no,no,no,no,2,0.5,yes,yes,no,no,no,0.0
14.2,197,34,29,5,other,no,no,male,yes,yes,no,yes,no,2,0.4152047,no,yes,yes,yes,yes,0.8304094
12.6,105,64,22,1,other,yes,no,male,yes,no,no,no,no,2,0.4556452,no,yes,no,no,no,0.0
7.8,120,63,27,10,other,yes,no,female,yes,yes,no,no,no,6,0.5449736,no,no,no,no,no,0.0
8.9,147,31,37,18,position_abolished,no,no,male,yes,yes,no,no,no,4,0.294,yes,yes,no,no,no,0.0
8.2,191,41,29,5,other,no,no,female,yes,no,yes,yes,yes,2,0.5,no,yes,yes,yes,yes,1.0
11.5,205,72,39,1,other,no,no,male,yes,no,yes,yes,no,4,0.5125,yes,yes,yes,yes,yes,1.025
7.1,206,33,55,1,slack_work,no,no,male,yes,no,yes,no,no,10,0.3171206,yes,yes,no,no,no,0.0
9.1,161,33,57,25,other,yes,no,male,yes,yes,no,no,no,3,0.3223938,yes,yes,no,no,no,0.0
14.4,194,55,39,8,other,no,no,male,yes,no,yes,yes,no,1,0.39779,yes,yes,yes,yes,yes,0.79558
5.7,175,59,41,21,other,yes,no,female,yes,yes,no,no,no,5,0.5034013,yes,yes,no,no,no,0.0
9.1,161,33,33,8,other,yes,no,female,yes,yes,yes,yes,no,3,0.4782609,no,yes,yes,yes,yes,0.9565218
6.8,150,59,38,12,other,no,no,female,yes,yes,yes,yes,no,4,0.4166667,no,yes,yes,yes,yes,0.8333334
11.9,110,62,30,2,seasonal_job_ended,no,no,male,yes,no,no,no,no,1,0.2900943,yes,yes,no,no,no,0.0
9.1,161,33,25,3,other,no,no,male,yes,no,no,yes,no,3,0.4819277,no,no,yes,yes,yes,0.9638554
6.2,205,91,24,1,other,no,yes,female,yes,yes,no,no,no,7,0.5201465,no,yes,no,no,no,0.0
2.8,160,13,56,6,other,no,no,female,yes,no,yes,yes,no,7,0.5770925,no,yes,yes,yes,yes,1.154185
9.3,140,61,36,8,slack_work,no,yes,male,yes,no,yes,yes,yes,5,0.1937765,yes,yes,yes,yes,yes,0.387553
7.2,170,21,54,11,other,no,no,male,yes,yes,yes,no,no,3,0.5021459,yes,yes,no,no,no,0.0
4.0,255,14,21,3,other,no,no,male,yes,yes,no,no,no,8,0.4241843,yes,no,no,no,no,0.0
5.5,150,43,35,11,other,no,no,male,yes,no,yes,no,no,8,0.5852535,yes,no,no,no,no,0.0
6.4,120,43,30,1,seasonal_job_ended,no,yes,male,yes,yes,no,no,no,4,0.24,yes,no,no,no,no,0.0
7.0,185,73,26,1,other,yes,no,male,yes,yes,no,no,no,3,0.5221675,yes,yes,no,no,no,0.0
8.4,130,64,25,2,slack_work,yes,yes,female,yes,no,yes,yes,yes,7,0.5,no,yes,yes,yes,yes,1.0
8.0,168,74,40,2,slack_work,no,yes,male,yes,yes,yes,no,no,2,0.4189815,yes,no,no,no,no,0.0
4.0,255,14,23,1,other,no,no,female,yes,no,no,no,no,8,0.5,yes,yes,no,no,no,0.0
5.5,162,42,43,4,position_abolished,no,no,female,yes,yes,yes,yes,no,6,0.565445,no,no,yes,yes,yes,1.13089
5.4,225,35,47,7,other,no,no,male,yes,no,yes,no,no,10,0.4027149,yes,yes,no,no,no,0.0
8.6,125,59,42,6,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.5,yes,yes,yes,yes,yes,1.0
6.6,170,43,26,1,slack_work,no,yes,male,yes,yes,no,no,no,10,0.5858586,no,no,no,no,no,0.0
7.0,189,74,21,2,slack_work,no,no,female,yes,yes,yes,no,no,4,0.52,no,no,no,no,no,0.0
7.5,177,41,58,8,other,no,no,female,yes,yes,no,no,no,1,0.5,no,yes,no,no,no,0.0
9.7,166,93,28,2,slack_work,no,no,female,yes,yes,no,no,no,2,0.3924051,no,yes,no,no,no,0.0
8.9,189,74,33,5,slack_work,no,no,male,yes,yes,no,no,no,5,0.5212464,no,yes,no,no,no,0.0
9.1,161,33,38,1,slack_work,yes,yes,male,yes,yes,no,no,no,3,0.2689211,no,yes,no,no,no,0.0
7.5,210,93,29,6,slack_work,no,no,male,yes,yes,no,no,no,10,0.3924051,yes,no,no,no,no,0.0
5.0,200,59,28,2,other,no,no,male,yes,yes,yes,no,no,7,0.5,no,no,no,no,no,0.0
8.6,142,85,37,1,slack_work,no,yes,male,yes,no,yes,no,no,2,0.4047619,yes,no,yes,yes,yes,0.8095238
9.0,161,33,43,8,other,no,no,male,yes,no,no,no,no,4,0.4014963,yes,yes,no,no,no,0.0
6.9,177,85,52,11,slack_work,yes,no,female,yes,yes,no,no,no,10,0.4666667,yes,yes,no,no,no,0.0
9.3,140,61,24,2,other,no,yes,male,yes,yes,no,no,no,3,0.4662379,yes,no,no,no,no,0.0
8.9,147,31,29,5,other,no,no,male,yes,yes,yes,no,no,4,0.2826923,yes,yes,no,no,no,0.0
6.1,125,43,31,4,other,no,no,male,yes,yes,yes,yes,no,5,0.3484419,yes,yes,yes,yes,yes,0.6968838
9.4,136,93,26,1,other,no,no,male,yes,yes,no,no,no,1,0.4205128,yes,no,no,no,no,0.0
7.3,210,74,52,1,slack_work,no,no,male,yes,yes,yes,no,no,7,0.5,yes,yes,no,no,no,0.0
9.1,161,33,32,13,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.3223938,yes,yes,yes,yes,yes,0.6447876
5.8,166,93,26,1,position_abolished,yes,yes,male,yes,yes,no,no,no,6,0.3943662,no,no,no,no,no,0.0
10.2,130,64,42,10,slack_work,yes,no,male,yes,no,yes,yes,no,6,0.4977579,yes,no,yes,yes,yes,0.9955158
12.6,105,64,46,6,other,no,no,female,yes,no,no,no,no,2,0.5,no,no,no,no,no,0.0
6.0,272,14,24,1,slack_work,no,no,male,yes,yes,no,no,no,9,0.4979757,no,yes,no,no,no,0.0
3.2,220,14,44,13,other,no,no,female,yes,no,yes,yes,no,6,0.5012285,no,no,yes,yes,yes,1.002457
7.3,225,59,43,13,other,no,no,male,yes,yes,yes,no,no,10,0.5,yes,no,no,no,no,0.0
5.4,280,23,33,2,other,no,no,male,yes,yes,yes,no,no,9,0.5212121,yes,yes,no,no,no,0.0
9.0,161,33,38,15,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.3659091,yes,yes,yes,yes,yes,0.7318182
9.0,161,33,38,2,slack_work,yes,yes,female,yes,yes,no,yes,no,4,0.48,yes,yes,yes,yes,yes,0.96
6.2,225,51,26,1,slack_work,no,no,male,yes,no,no,no,no,10,0.5021097,no,yes,no,no,no,0.0
4.5,167,42,37,18,other,no,no,male,yes,yes,yes,yes,no,7,0.2783883,yes,yes,yes,yes,yes,0.5567766
6.2,225,51,30,2,other,no,no,male,yes,yes,no,no,no,10,0.2253164,yes,yes,no,no,no,0.0
8.0,143,42,24,2,other,no,no,female,yes,yes,yes,no,no,4,0.5666667,no,no,no,no,no,0.0
7.4,197,73,24,1,slack_work,yes,no,female,yes,yes,no,yes,yes,6,0.5211267,yes,yes,yes,yes,yes,1.0422534
3.9,187,44,24,2,other,no,no,male,yes,yes,yes,no,no,9,0.3989899,yes,yes,no,no,no,0.0
6.9,291,23,32,13,slack_work,yes,no,male,yes,yes,no,no,no,10,0.5208333,yes,yes,no,no,no,0.0
7.3,225,59,37,1,slack_work,no,yes,female,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
5.9,200,59,36,2,slack_work,no,no,male,yes,yes,yes,yes,yes,9,0.5,yes,yes,yes,yes,yes,1.0
7.4,213,84,35,5,slack_work,no,no,male,yes,yes,no,no,no,5,0.5318066,yes,yes,no,no,no,0.0
6.2,225,51,31,1,slack_work,yes,no,female,yes,no,no,no,no,10,0.5,no,no,no,no,no,0.0
9.4,136,93,40,18,other,no,yes,male,yes,yes,yes,yes,no,1,0.3027889,yes,yes,yes,yes,yes,0.6055778
9.1,214,23,52,5,slack_work,no,no,male,yes,yes,yes,no,no,3,0.5195823,yes,yes,no,no,no,0.0
9.7,166,93,29,2,seasonal_job_ended,no,yes,male,yes,yes,yes,yes,yes,2,0.2810047,yes,no,yes,yes,yes,0.5620094
8.0,120,62,36,12,slack_work,no,no,male,yes,no,no,no,no,5,0.4,yes,yes,no,no,no,0.0
8.9,120,63,22,2,other,no,no,male,yes,no,no,no,no,4,0.3,no,yes,no,no,no,0.0
7.3,210,74,37,1,slack_work,no,yes,male,yes,yes,yes,yes,no,7,0.5192308,yes,no,yes,yes,yes,1.0384616
9.1,214,23,25,6,other,no,no,female,yes,yes,yes,yes,yes,3,0.4466801,no,yes,yes,yes,yes,0.8933602
10.3,190,23,37,7,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4753363,yes,yes,yes,yes,yes,0.9506726
10.8,188,94,41,3,other,no,no,male,yes,no,yes,no,no,6,0.2684766,yes,yes,no,no,no,0.0
6.9,193,81,31,1,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.4894515,yes,no,yes,yes,yes,0.978903
5.8,198,54,29,4,other,no,no,male,yes,yes,yes,yes,yes,10,0.5189874,no,yes,yes,yes,yes,1.0379748
6.7,166,56,35,2,other,no,no,female,yes,yes,yes,no,no,3,0.4980695,no,yes,no,no,no,0.0
9.1,214,23,41,4,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.4118738,yes,yes,yes,yes,yes,0.8237476
8.8,158,81,24,1,slack_work,no,no,male,yes,no,no,no,no,2,0.1979167,no,yes,no,no,no,0.0
8.0,224,23,59,35,other,no,no,female,yes,yes,no,no,no,4,0.52,yes,yes,no,no,no,0.0
3.5,228,56,20,1,slack_work,yes,no,male,yes,yes,no,no,no,8,0.4976526,yes,no,no,no,no,0.0
9.0,161,33,35,16,other,no,no,male,yes,no,yes,yes,no,4,0.161,yes,no,yes,yes,yes,0.322
6.6,291,22,27,1,slack_work,yes,no,male,yes,yes,yes,no,no,10,0.5822785,no,no,no,no,no,0.0
9.9,197,34,24,1,other,no,no,male,yes,yes,no,no,no,4,0.49,no,yes,no,no,no,0.0
5.9,182,74,23,1,position_abolished,no,no,female,yes,yes,no,no,no,3,0.5225806,no,no,no,no,no,0.0
5.5,165,58,45,4,other,no,yes,male,yes,yes,yes,yes,no,8,0.5192308,yes,no,yes,yes,yes,1.0384616
11.7,148,33,26,5,other,no,no,male,yes,yes,yes,yes,yes,1,0.4483696,yes,yes,yes,yes,yes,0.8967392
9.3,140,61,40,3,slack_work,no,no,male,yes,no,yes,yes,no,3,0.2334944,yes,yes,yes,yes,yes,0.4669888
4.8,179,44,38,8,other,no,no,male,yes,yes,yes,yes,yes,7,0.3988439,yes,yes,yes,yes,yes,0.7976878
6.3,135,86,30,1,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.3379121,yes,no,yes,yes,yes,0.6758242
9.7,166,93,24,2,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,2,0.3938224,yes,yes,yes,yes,yes,0.7876448
8.6,115,62,21,2,slack_work,no,no,male,yes,no,no,no,no,3,0.4134615,no,no,no,no,no,0.0
9.4,136,93,39,13,slack_work,no,yes,male,yes,yes,yes,yes,yes,1,0.3408072,yes,yes,yes,yes,yes,0.6816144
11.2,197,34,34,7,other,no,yes,male,yes,yes,yes,yes,yes,3,0.4864865,yes,no,yes,yes,yes,0.972973
5.5,169,31,40,15,other,no,no,male,yes,no,yes,no,no,8,0.2821497,yes,no,no,no,no,0.0
4.8,255,41,30,5,position_abolished,no,no,female,yes,yes,yes,yes,yes,9,0.4979757,no,yes,yes,yes,yes,0.9959514
10.1,132,12,29,2,slack_work,no,no,female,yes,no,yes,no,no,2,0.6237113,no,yes,no,no,no,0.0
8.0,224,23,27,6,slack_work,no,no,male,yes,yes,no,no,no,4,0.52,no,yes,no,no,no,0.0
8.4,206,53,49,20,other,yes,no,female,yes,yes,no,no,no,4,0.5640138,yes,no,no,no,no,0.0
5.0,214,22,27,7,seasonal_job_ended,no,no,male,yes,yes,no,no,no,5,0.5343512,yes,yes,no,no,no,0.0
6.0,187,33,20,2,slack_work,no,no,male,yes,yes,no,no,no,8,0.4884793,no,no,no,no,no,0.0
6.0,166,88,40,2,other,no,yes,male,yes,yes,yes,yes,no,5,0.2767402,yes,no,yes,yes,yes,0.5534804
5.7,165,86,25,5,slack_work,no,no,male,yes,yes,no,no,no,10,0.3430079,yes,yes,no,no,no,0.0
6.0,272,14,50,15,other,no,no,male,yes,yes,no,no,no,9,0.5015197,yes,yes,no,no,no,0.0
10.0,136,71,42,2,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.4198895,yes,yes,yes,yes,yes,0.839779
4.8,146,13,21,3,other,no,no,male,yes,no,no,no,no,4,0.4171429,yes,yes,no,no,no,0.0
4.3,254,41,38,1,other,no,no,male,yes,yes,no,no,no,8,0.5014409,yes,yes,no,no,no,0.0
4.3,195,51,39,1,slack_work,no,no,male,yes,yes,yes,yes,yes,5,0.3537037,yes,no,yes,yes,yes,0.7074074
6.3,135,13,22,1,other,no,no,male,yes,no,no,yes,no,1,0.5,no,yes,yes,yes,yes,1.0
5.5,202,88,25,2,position_abolished,no,yes,male,yes,yes,no,no,no,10,0.5063291,yes,yes,no,no,no,0.0
9.2,276,34,47,10,slack_work,no,no,female,yes,yes,no,no,no,10,0.5240507,yes,yes,no,no,no,0.0
7.2,166,93,43,1,other,no,no,male,yes,yes,yes,yes,no,4,0.3925926,yes,no,yes,yes,yes,0.7851852
5.9,182,74,41,2,other,no,no,male,yes,yes,yes,yes,no,3,0.4034335,yes,yes,yes,yes,yes,0.806867
8.2,197,34,52,11,slack_work,yes,no,female,yes,yes,yes,no,no,6,0.3793103,no,yes,no,no,no,0.0
5.0,175,47,57,1,slack_work,no,no,male,yes,yes,yes,no,no,4,0.5516129,yes,no,no,no,no,0.0
8.6,145,64,22,3,slack_work,yes,no,male,yes,yes,yes,yes,yes,10,0.5023474,yes,no,yes,yes,yes,1.0046948
14.6,90,64,58,4,other,no,no,male,yes,no,yes,no,no,1,0.4484305,yes,yes,no,no,no,0.0
9.4,136,93,44,15,other,no,no,female,yes,yes,no,no,no,1,0.3897436,no,no,no,no,no,0.0
5.9,182,74,24,1,other,no,no,female,yes,yes,no,no,no,3,0.5225806,yes,no,no,no,no,0.0
10.1,132,12,37,2,other,no,no,male,yes,no,no,yes,no,2,0.625,no,no,yes,yes,yes,1.25
7.0,189,74,25,2,position_abolished,no,no,male,yes,yes,yes,yes,yes,4,0.52,yes,no,yes,yes,yes,1.04
5.2,252,23,38,5,other,no,no,male,yes,yes,yes,yes,no,7,0.2098992,yes,yes,yes,yes,yes,0.4197984
5.2,245,21,32,3,other,no,no,female,yes,yes,yes,yes,no,9,0.4979757,no,no,yes,yes,yes,0.9959514
12.4,90,63,26,3,slack_work,no,no,male,yes,yes,yes,no,no,1,0.2564103,yes,yes,no,no,no,0.0
5.6,190,93,51,2,slack_work,no,no,male,yes,yes,yes,yes,yes,9,0.3945946,yes,yes,yes,yes,yes,0.7891892
5.7,203,22,34,4,other,yes,no,female,yes,yes,yes,yes,no,4,0.6,no,yes,yes,yes,yes,1.2
14.4,194,55,57,6,other,no,no,male,yes,yes,yes,no,no,1,0.4528302,yes,yes,no,no,no,0.0
5.0,279,22,33,3,slack_work,no,yes,male,yes,yes,no,no,no,9,0.6006944,no,no,no,no,no,0.0
8.9,189,74,37,2,position_abolished,no,no,male,yes,yes,no,no,no,5,0.3157895,yes,yes,no,no,no,0.0
7.0,189,74,23,2,slack_work,no,yes,female,yes,yes,yes,yes,yes,4,0.52,no,yes,yes,yes,yes,1.04
8.1,150,51,22,1,slack_work,yes,yes,male,yes,no,no,yes,no,2,0.3,no,no,yes,yes,yes,0.6
6.2,175,57,42,4,slack_work,no,no,male,yes,yes,yes,no,no,10,0.2183544,yes,yes,no,no,no,0.0
6.6,224,74,26,2,other,no,no,male,yes,no,yes,yes,yes,10,0.5189874,yes,yes,yes,yes,yes,1.0379748
12.2,158,31,25,3,slack_work,no,no,male,yes,yes,no,no,no,2,0.5,no,no,no,no,no,0.0
9.0,282,14,48,15,other,no,no,female,yes,yes,yes,no,no,10,0.5,yes,yes,no,no,no,0.0
7.8,158,22,26,4,position_abolished,no,yes,male,yes,yes,yes,no,no,2,0.6682927,yes,no,no,no,no,0.0
13.0,225,55,37,5,slack_work,no,yes,male,yes,yes,yes,no,no,4,0.3461539,yes,yes,no,no,no,0.0
7.3,225,59,49,3,slack_work,no,no,female,yes,yes,yes,yes,no,10,0.4957983,no,no,yes,yes,yes,0.9915966
5.9,182,74,26,1,other,no,no,male,yes,yes,no,no,no,3,0.4034335,no,no,no,no,no,0.0
6.5,180,21,25,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.375,no,yes,no,no,no,0.0
7.0,189,74,42,3,slack_work,no,no,female,yes,yes,no,yes,no,4,0.52,yes,yes,yes,yes,yes,1.04
7.2,150,63,29,2,slack_work,no,yes,male,yes,no,yes,no,no,10,0.5384616,no,no,no,no,no,0.0
12.2,158,31,31,7,other,no,no,male,yes,yes,yes,yes,yes,2,0.5,yes,no,yes,yes,yes,1.0
7.5,210,93,47,1,slack_work,no,no,male,yes,yes,yes,yes,no,10,0.350211,yes,yes,yes,yes,yes,0.700422
5.4,118,57,36,2,other,yes,no,male,yes,no,no,no,no,2,0.5,yes,no,no,no,no,0.0
6.1,125,43,30,6,slack_work,no,no,female,yes,no,no,yes,no,5,0.5859375,yes,yes,yes,yes,yes,1.171875
11.4,168,33,28,1,slack_work,no,no,female,yes,no,yes,yes,yes,2,0.5,no,no,yes,yes,yes,1.0
4.3,176,54,47,15,slack_work,yes,yes,female,yes,yes,no,yes,no,9,0.520202,yes,yes,yes,yes,yes,1.040404
12.1,163,91,46,1,other,no,no,female,yes,no,no,no,no,1,0.522449,yes,no,no,no,no,0.0
7.1,183,83,35,1,slack_work,no,yes,male,yes,no,yes,yes,no,4,0.488,yes,yes,yes,yes,yes,0.976
5.1,252,16,42,10,other,no,no,male,yes,yes,no,no,no,9,0.5,yes,yes,no,no,no,0.0
6.7,166,56,58,13,other,no,no,female,yes,no,yes,no,no,3,0.5,no,no,no,no,no,0.0
7.3,225,59,24,1,other,no,yes,female,yes,yes,no,yes,yes,10,0.4951456,yes,no,yes,yes,yes,0.9902912
11.7,148,33,27,4,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.5,yes,yes,yes,yes,yes,1.0
5.4,200,83,24,2,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,9,0.4004854,yes,no,yes,yes,yes,0.8009708
6.6,165,62,56,4,other,no,no,male,yes,yes,yes,no,no,10,0.4050633,yes,yes,no,no,no,0.0
15.0,223,55,25,6,other,no,no,male,yes,no,no,no,no,3,0.5192308,no,yes,no,no,no,0.0
8.8,143,15,36,6,slack_work,no,yes,male,yes,yes,yes,yes,no,1,0.3167331,yes,yes,yes,yes,yes,0.6334662
8.9,147,31,26,4,other,no,yes,male,yes,yes,no,no,no,4,0.245,no,no,no,no,no,0.0
6.7,188,94,46,3,seasonal_job_ended,no,no,male,yes,yes,yes,yes,no,8,0.2685338,no,no,yes,yes,yes,0.5370676
7.9,151,61,42,18,other,no,yes,male,yes,yes,yes,yes,no,7,0.2801636,yes,yes,yes,yes,yes,0.5603272
5.9,182,74,43,2,other,no,yes,male,yes,yes,no,no,no,3,0.5225806,yes,no,no,no,no,0.0
5.3,166,93,39,16,slack_work,no,no,male,yes,yes,no,no,no,7,0.2765568,yes,no,no,no,no,0.0
5.9,182,74,27,2,other,no,yes,male,yes,yes,no,no,no,3,0.3487941,no,yes,no,no,no,0.0
11.5,205,72,49,4,other,yes,no,male,yes,no,yes,yes,no,4,0.52,yes,yes,yes,yes,yes,1.04
9.0,282,14,50,4,slack_work,no,no,male,yes,no,no,no,no,10,0.3528481,yes,yes,no,no,no,0.0
5.4,280,23,35,11,position_abolished,no,no,male,yes,yes,yes,no,no,9,0.5207668,yes,yes,no,no,no,0.0
6.8,232,23,32,2,other,no,no,female,yes,no,no,no,no,5,0.5185185,yes,yes,no,no,no,0.0
12.4,90,63,39,3,other,no,no,male,yes,no,yes,yes,no,1,0.4484305,yes,yes,yes,yes,yes,0.896861
6.7,166,93,34,5,slack_work,no,no,female,yes,yes,yes,no,no,5,0.3949045,no,yes,no,no,no,0.0
6.6,190,84,39,17,other,yes,no,male,yes,yes,yes,yes,no,2,0.5423281,yes,yes,yes,yes,yes,1.0846562
6.9,153,52,30,3,slack_work,yes,no,male,yes,no,no,yes,yes,2,0.5092593,yes,yes,yes,yes,yes,1.0185186
10.2,105,43,51,5,slack_work,no,no,male,yes,yes,yes,no,no,1,0.1515544,yes,yes,no,no,no,0.0
7.0,189,74,42,5,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.52,yes,yes,yes,yes,yes,1.04
7.2,260,21,48,28,other,no,no,male,yes,yes,yes,no,no,10,0.355286,yes,yes,no,no,no,0.0
6.6,190,84,33,5,other,no,no,male,yes,no,yes,yes,yes,2,0.6011561,yes,no,yes,yes,yes,1.2023122
2.8,256,95,28,1,other,yes,no,male,yes,yes,yes,yes,yes,9,0.5121359,no,yes,yes,yes,yes,1.0242718
7.3,196,35,31,5,slack_work,no,no,male,yes,yes,no,no,no,3,0.5012854,no,yes,no,no,no,0.0
6.5,180,21,48,14,other,yes,no,male,yes,yes,yes,yes,no,4,0.48,yes,yes,yes,yes,yes,0.96
4.1,236,56,29,2,slack_work,no,no,male,yes,no,no,no,no,9,0.5,no,no,no,no,no,0.0
6.2,170,22,41,2,slack_work,yes,yes,female,yes,yes,no,yes,no,3,0.6634616,yes,no,yes,yes,yes,1.3269232
5.9,200,59,27,2,slack_work,no,yes,male,yes,yes,no,no,no,9,0.4459459,no,yes,no,no,no,0.0
6.1,125,43,47,1,slack_work,no,no,female,yes,yes,yes,no,no,5,0.583815,no,yes,no,no,no,0.0
6.5,180,21,37,12,other,no,no,male,yes,yes,yes,yes,no,4,0.5,yes,yes,yes,yes,yes,1.0
2.8,256,95,28,8,position_abolished,yes,yes,female,yes,yes,no,no,no,9,0.4442105,no,yes,no,no,no,0.0
5.0,214,22,23,1,slack_work,no,no,male,yes,yes,yes,no,no,5,0.6,yes,no,no,no,no,0.0
6.7,197,73,41,1,other,no,no,male,yes,yes,yes,yes,no,10,0.5198556,yes,yes,yes,yes,yes,1.0397112
