stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
6.8,232,23,34,14,other,no,no,male,yes,yes,no,no,no,5,0.4643584,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.4,213,84,30,1,other,no,yes,male,yes,yes,no,no,no,7,0.6009175,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,32,4,other,no,no,female,yes,yes,yes,yes,no,1,0.4198895,no,no,yes,yes,yes,0.839779
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,199,61,45,20,position_abolished,no,no,male,yes,yes,yes,yes,no,10,0.4968354,yes,yes,yes,yes,yes,0.9936708
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,105,43,32,12,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.2092593,yes,yes,yes,yes,yes,0.4185186
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,105,43,28,4,other,no,no,male,yes,yes,yes,yes,yes,2,0.2092593,yes,no,yes,yes,yes,0.4185186
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,200,59,34,3,other,yes,no,female,yes,yes,no,no,no,8,0.5041322,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.1,134,46,30,3,other,no,yes,female,yes,yes,yes,no,no,8,0.3304843,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,184,31,50,2,other,no,no,male,yes,yes,yes,no,no,9,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,30,2,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.5201794,yes,yes,yes,yes,yes,1.0403588
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,29,2,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.367713,yes,yes,yes,yes,yes,0.735426
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,166,93,25,7,slack_work,yes,no,male,yes,yes,no,no,no,4,0.3924051,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,105,43,46,3,slack_work,no,yes,male,yes,yes,no,no,no,2,0.1047266,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,156,16,27,3,position_abolished,no,no,male,yes,yes,no,no,no,2,0.4977974,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.3,129,45,24,6,slack_work,no,no,male,yes,yes,yes,no,no,3,0.5,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,168,33,20,1,position_abolished,no,no,male,yes,no,no,yes,no,6,0.4814815,no,yes,yes,yes,yes,0.962963
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,192,83,38,8,slack_work,no,yes,male,yes,no,yes,yes,yes,5,0.2126697,yes,yes,yes,yes,yes,0.4253394
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,105,43,26,3,slack_work,no,no,male,yes,yes,no,no,no,2,0.2177264,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,34,2,other,no,no,male,yes,yes,yes,yes,yes,2,0.5156695,yes,yes,yes,yes,yes,1.031339
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.8,232,23,45,10,slack_work,no,no,male,yes,no,yes,no,no,5,0.519084,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,200,59,39,2,slack_work,yes,no,male,yes,yes,no,yes,yes,8,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,34,1,slack_work,no,yes,male,yes,yes,yes,no,no,1,0.2827298,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,33,1,other,no,no,male,yes,yes,yes,yes,yes,2,0.5185185,yes,yes,yes,yes,yes,1.037037
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.7,189,71,33,13,slack_work,no,no,male,yes,yes,yes,yes,no,5,0.4208145,yes,yes,yes,yes,yes,0.841629
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,150,54,24,3,slack_work,no,no,female,yes,yes,no,no,no,4,0.5050505,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.9,110,62,60,5,slack_work,no,no,male,yes,yes,no,yes,no,1,0.4170403,no,yes,yes,yes,yes,0.8340806
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,170,43,21,1,slack_work,no,no,female,yes,no,yes,no,no,10,0.5654008,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,152,56,60,32,other,no,no,male,yes,yes,yes,no,no,1,0.4982079,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,157,31,42,21,position_abolished,yes,no,female,yes,yes,no,no,no,7,0.4880546,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,197,92,48,10,position_abolished,no,no,female,yes,no,yes,no,no,3,0.6486486,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.1,258,22,32,1,other,yes,no,male,yes,yes,yes,no,no,8,0.5990784,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,168,33,50,16,position_abolished,no,no,male,yes,yes,yes,yes,no,6,0.3,yes,yes,yes,yes,yes,0.6
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,145,81,57,3,slack_work,no,yes,male,yes,no,yes,no,no,1,0.2421525,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,115,58,26,2,other,no,yes,male,yes,no,yes,yes,yes,1,0.5209581,yes,no,yes,yes,yes,1.0419162
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.5,205,51,47,10,other,no,no,male,yes,no,yes,yes,no,8,0.2279129,yes,no,yes,yes,yes,0.4558258
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,198,54,28,2,slack_work,yes,no,male,yes,no,no,no,no,10,0.515873,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,270,16,21,3,slack_work,no,no,male,yes,yes,no,no,no,10,0.4493671,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.3,141,12,36,14,position_abolished,no,no,male,yes,no,yes,yes,no,3,0.6231884,yes,yes,yes,yes,yes,1.2463768
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,247,92,45,1,slack_work,no,yes,female,yes,yes,no,no,no,10,0.6498195,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,152,56,21,1,slack_work,yes,no,male,yes,yes,no,yes,no,1,0.5,no,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,161,33,43,10,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.4033816,yes,yes,yes,yes,yes,0.8067632
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,224,23,32,1,slack_work,no,yes,female,yes,yes,yes,yes,yes,4,0.52,no,yes,yes,yes,yes,1.04
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,190,84,23,1,slack_work,no,no,female,yes,yes,no,yes,yes,2,0.6,yes,yes,yes,yes,yes,1.2
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,214,23,60,41,other,no,no,male,yes,yes,yes,no,no,3,0.5212355,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,189,74,36,5,other,no,no,male,yes,no,yes,yes,no,5,0.5186441,yes,no,yes,yes,yes,1.0372882
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,245,56,27,4,slack_work,no,no,male,yes,no,no,no,no,10,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,161,33,34,5,position_abolished,yes,yes,female,yes,yes,no,yes,no,3,0.3583691,yes,yes,yes,yes,yes,0.7167382
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,51,15,other,yes,no,male,yes,yes,yes,no,no,2,0.4212963,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,29,4,slack_work,no,yes,male,yes,yes,no,no,no,1,0.2235294,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,174,15,31,5,other,no,no,female,yes,yes,yes,yes,yes,4,0.5529412,no,yes,yes,yes,yes,1.1058824
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,21,1,slack_work,no,no,male,yes,yes,no,yes,no,2,0.5260116,no,yes,yes,yes,yes,1.0520232
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.6,84,32,22,1,other,no,no,female,yes,yes,no,no,no,1,0.5568863,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,180,21,55,35,other,no,no,male,yes,yes,yes,no,no,5,0.3005093,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,280,23,35,2,position_abolished,no,no,male,yes,yes,no,no,no,9,0.5197569,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.6,84,32,39,19,other,no,no,female,yes,no,yes,yes,no,1,0.3369175,no,yes,yes,yes,yes,0.673835
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,105,43,33,8,other,yes,no,male,yes,no,yes,yes,no,3,0.301105,yes,yes,yes,yes,yes,0.60221
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,44,16,slack_work,no,yes,male,yes,yes,no,no,no,2,0.1619217,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.6,140,52,44,2,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.2096774,yes,yes,yes,yes,yes,0.4193548
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.2,197,34,23,1,other,no,no,male,yes,yes,no,yes,no,2,0.5231788,no,no,yes,yes,yes,1.0463576
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,166,93,52,3,other,no,no,male,yes,yes,yes,yes,yes,3,0.392283,yes,yes,yes,yes,yes,0.784566
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,52,10,slack_work,no,no,male,yes,no,no,yes,no,2,0.520436,yes,no,yes,yes,yes,1.040872
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,291,22,50,20,other,yes,no,male,yes,yes,yes,yes,no,10,0.6,yes,yes,yes,yes,yes,1.2
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,50,16,slack_work,no,no,female,yes,no,yes,no,no,2,0.4008811,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,33,6,slack_work,no,no,female,yes,yes,yes,yes,yes,2,0.2339332,no,yes,yes,yes,yes,0.4678664
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,175,44,43,11,other,no,no,male,yes,no,yes,yes,no,2,0.1751622,yes,yes,yes,yes,yes,0.3503244
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,145,64,30,12,other,yes,no,male,yes,no,no,no,no,8,0.4976959,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,21,4,slack_work,no,no,male,yes,yes,yes,no,no,4,0.52,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.2,252,23,26,5,other,no,no,male,yes,no,yes,no,no,7,0.5201342,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
2.8,256,95,30,10,other,yes,no,male,yes,yes,yes,yes,yes,9,0.4271255,yes,no,yes,yes,yes,0.854251
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.4,194,55,28,6,slack_work,no,no,male,yes,no,yes,no,no,1,0.1940701,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,166,93,58,13,other,no,no,male,yes,yes,yes,no,no,3,0.2372414,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,166,93,39,2,slack_work,no,yes,male,yes,no,no,no,no,8,0.3453237,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,166,56,43,2,slack_work,yes,no,male,yes,no,yes,yes,yes,3,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,170,43,43,14,other,no,no,male,yes,yes,yes,yes,no,10,0.308046,yes,yes,yes,yes,yes,0.616092
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,206,84,20,1,slack_work,no,no,female,yes,yes,no,yes,no,4,0.6,no,no,yes,yes,yes,1.2
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,149,47,47,1,slack_work,no,no,male,yes,yes,yes,no,no,1,0.3915094,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,30,9,slack_work,no,no,male,yes,yes,no,no,no,1,0.2272048,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,29,4,position_abolished,no,no,male,yes,yes,no,no,no,2,0.3950617,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,189,74,44,5,other,no,no,male,yes,yes,yes,yes,no,5,0.4732825,yes,yes,yes,yes,yes,0.946565
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,172,14,47,2,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.6,84,32,30,4,slack_work,no,no,male,yes,yes,no,no,no,1,0.1684588,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,175,58,23,1,other,no,no,male,yes,yes,yes,no,no,9,0.5182186,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,150,59,24,5,other,yes,no,male,yes,yes,no,no,no,3,0.4983923,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,132,12,39,4,other,no,no,female,yes,no,yes,yes,no,1,0.4117647,no,no,yes,yes,yes,0.8235294
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,166,93,44,8,position_abolished,yes,no,female,yes,yes,yes,yes,no,5,0.3319755,no,no,yes,yes,yes,0.663951
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,59,33,slack_work,yes,no,male,yes,yes,yes,yes,no,1,0.3286853,yes,yes,yes,yes,yes,0.6573706
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.1,236,56,50,17,other,yes,no,female,yes,yes,no,no,no,9,0.4320713,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,197,73,51,11,other,no,no,female,yes,no,no,no,no,6,0.5205047,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,29,8,slack_work,no,no,male,yes,yes,no,no,no,10,0.5086207,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,156,14,50,3,slack_work,no,no,male,yes,no,yes,yes,no,1,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.8,159,82,33,8,other,no,yes,male,yes,no,yes,yes,no,2,0.3981481,yes,yes,yes,yes,yes,0.7962962
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,172,14,37,3,slack_work,no,no,female,yes,yes,yes,yes,no,2,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,145,22,37,12,slack_work,no,yes,male,yes,yes,yes,yes,yes,1,0.3632287,yes,yes,yes,yes,yes,0.7264574
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.5,228,56,28,1,seasonal_job_ended,yes,yes,male,yes,no,yes,no,no,8,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,125,59,27,2,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.5020408,yes,no,yes,yes,yes,1.0040816
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.2,167,54,39,13,other,yes,no,male,yes,yes,yes,yes,no,6,0.5211267,yes,no,yes,yes,yes,1.0422534
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,140,61,27,1,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.6172839,yes,yes,yes,yes,yes,1.2345678
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,210,74,35,5,slack_work,no,no,female,yes,yes,yes,no,no,7,0.444186,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.5,110,62,27,4,slack_work,no,no,female,yes,no,yes,yes,yes,2,0.4177778,no,yes,yes,yes,yes,0.8355556
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,282,14,21,1,other,no,no,female,yes,yes,no,no,no,10,0.4957983,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,115,64,50,5,slack_work,yes,no,male,yes,yes,no,no,no,5,0.4788136,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,193,82,28,2,slack_work,no,no,male,yes,no,no,no,no,8,0.5,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.4,222,47,31,8,slack_work,no,no,female,yes,no,yes,yes,yes,10,0.5525114,no,yes,yes,yes,yes,1.1050228
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,204,92,39,20,other,no,no,male,yes,no,no,no,no,4,0.34,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,31,3,slack_work,no,no,male,yes,yes,yes,no,no,1,0.5025641,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,272,14,36,13,other,no,yes,male,yes,yes,yes,yes,yes,9,0.339909,yes,yes,yes,yes,yes,0.679818
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,34,3,other,yes,yes,male,yes,yes,no,no,no,2,0.3950617,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,125,59,43,1,other,no,no,male,yes,no,yes,yes,no,2,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,225,55,30,5,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.5197368,yes,yes,yes,yes,yes,1.0394736
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,125,21,29,4,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.2598131,yes,yes,yes,yes,yes,0.5196262
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,200,59,21,3,slack_work,yes,no,male,yes,yes,no,yes,no,9,0.4969697,no,no,yes,yes,yes,0.9939394
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,120,62,34,4,slack_work,no,no,male,yes,no,yes,yes,yes,5,0.2403259,yes,no,yes,yes,yes,0.4806518
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,43,9,other,no,no,male,yes,no,yes,yes,yes,10,0.1867089,yes,yes,yes,yes,yes,0.3734178
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,168,33,61,7,position_abolished,no,no,male,yes,no,yes,no,no,6,0.4788733,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,184,56,54,30,position_abolished,no,no,male,yes,yes,yes,no,no,6,0.4172662,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,50,9,other,no,no,male,yes,yes,yes,no,no,2,0.608541,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,225,59,34,2,other,no,no,male,yes,yes,yes,no,no,10,0.4979592,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.4,90,63,57,7,slack_work,no,no,male,yes,no,yes,no,no,1,0.3584229,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.3,140,61,48,1,other,no,no,male,yes,no,yes,yes,no,3,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,115,86,21,2,other,no,no,male,yes,no,no,no,no,2,0.3583815,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,245,56,25,1,other,yes,yes,female,yes,yes,no,no,no,10,0.5,no,no,no,no,no,0.0
